Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v10/checkpoints/final.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v11\logs\pp_v11_1
---------------------------------
| rollout/           |          |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.014433955 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.74       |
|    explained_variance   | 0.962       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.01        |
|    n_updates            | 10790       |
|    policy_gradient_loss | -0.00489    |
|    std                  | 0.487       |
|    value_loss           | 7.66        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 328         |
|    ep_rew_mean          | -87.5       |
| time/                   |             |
|    fps                  | 1268        |
|    iterations           | 9           |
|    time_elapsed         | 58          |
|    total_timesteps      | 73728       |
| train/                  |             |
|    approx_kl            | 0.014229278 |
|    clip_fraction        | 0.158       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.76       |
|    explained_variance   | 0.913       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.16        |
|    n_updates            | 10800       |
|    policy_gradient_loss | -0.00468    |
|    std                  | 0.489       |
|    value_loss           | 5.88        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 349        |
|    ep_rew_mean          | -91.9      |
| time/                   |            |
|    fps                  | 1263       |
|    iterations           | 10         |
|    time_elapsed         | 64         |
|    total_timesteps      | 81920      |
| train/                  |            |
|    approx_kl            | 0.01251612 |
|    clip_fraction        | 0.139      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.78      |
|    explained_variance   | 0.919      |
|    learning_rate        | 0.0003     |
|    loss                 | 4.92       |
|    n_updates            | 10810      |
|    policy_gradient_loss | 0.00134    |
|    std                  | 0.489      |
|    value_loss           | 5.49       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 328         |
|    ep_rew_mean          | -70.2       |
| time/                   |             |
|    fps                  | 1249        |
|    iterations           | 11          |
|    time_elapsed         | 72          |
|    total_timesteps      | 90112       |
| train/                  |             |
|    approx_kl            | 0.012905028 |
|    clip_fraction        | 0.144       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.8        |
|    explained_variance   | 0.901       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.74        |
|    n_updates            | 10820       |
|    policy_gradient_loss | -0.00349    |
|    std                  | 0.492       |
|    value_loss           | 3.53        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 300         |
|    ep_rew_mean          | -59         |
| time/                   |             |
|    fps                  | 1236        |
|    iterations           | 12          |
|    time_elapsed         | 79          |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.011843948 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.82       |
|    explained_variance   | 0.901       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.56        |
|    n_updates            | 10830       |
|    policy_gradient_loss | -0.00572    |
|    std                  | 0.496       |
|    value_loss           | 6.38        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 312         |
|    ep_rew_mean          | -66.3       |
| time/                   |             |
|    fps                  | 1230        |
|    iterations           | 13          |
|    time_elapsed         | 86          |
|    total_timesteps      | 106496      |
| train/                  |             |
|    approx_kl            | 0.009897485 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.83       |
|    explained_variance   | 0.915       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.13        |
|    n_updates            | 10840       |
|    policy_gradient_loss | -0.0049     |
|    std                  | 0.495       |
|    value_loss           | 9.32        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 311         |
|    ep_rew_mean          | -65.8       |
| time/                   |             |
|    fps                  | 1219        |
|    iterations           | 14          |
|    time_elapsed         | 94          |
|    total_timesteps      | 114688      |
| train/                  |             |
|    approx_kl            | 0.012846432 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.83       |
|    explained_variance   | 0.923       |
|    learning_rate        | 0.0003      |
|    loss                 | 20          |
|    n_updates            | 10850       |
|    policy_gradient_loss | -0.00655    |
|    std                  | 0.496       |
|    value_loss           | 13          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 311          |
|    ep_rew_mean          | -81          |
| time/                   |              |
|    fps                  | 1210         |
|    iterations           | 15           |
|    time_elapsed         | 101          |
|    total_timesteps      | 122880       |
| train/                  |              |
|    approx_kl            | 0.0130623765 |
|    clip_fraction        | 0.132        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.88        |
|    explained_variance   | 0.947        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.42         |
|    n_updates            | 10860        |
|    policy_gradient_loss | -0.00471     |
|    std                  | 0.505        |
|    value_loss           | 9.99         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 305          |
|    ep_rew_mean          | -83.7        |
| time/                   |              |
|    fps                  | 1201         |
|    iterations           | 16           |
|    time_elapsed         | 109          |
|    total_timesteps      | 131072       |
| train/                  |              |
|    approx_kl            | 0.0132532595 |
|    clip_fraction        | 0.154        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.92        |
|    explained_variance   | 0.952        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.57         |
|    n_updates            | 10870        |
|    policy_gradient_loss | -0.00484     |
|    std                  | 0.507        |
|    value_loss           | 9.91         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 326         |
|    ep_rew_mean          | -96.5       |
| time/                   |             |
|    fps                  | 1193        |
|    iterations           | 17          |
|    time_elapsed         | 116         |
|    total_timesteps      | 139264      |
| train/                  |             |
|    approx_kl            | 0.015738666 |
|    clip_fraction        | 0.134       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.93       |
|    explained_variance   | 0.858       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.88        |
|    n_updates            | 10880       |
|    policy_gradient_loss | -0.00633    |
|    std                  | 0.508       |
|    value_loss           | 21.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 314         |
|    ep_rew_mean          | -91.4       |
| time/                   |             |
|    fps                  | 1188        |
|    iterations           | 18          |
|    time_elapsed         | 124         |
|    total_timesteps      | 147456      |
| train/                  |             |
|    approx_kl            | 0.016075399 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.94       |
|    explained_variance   | 0.936       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.25        |
|    n_updates            | 10890       |
|    policy_gradient_loss | -0.00438    |
|    std                  | 0.51        |
|    value_loss           | 9.02        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 313         |
|    ep_rew_mean          | -78.2       |
| time/                   |             |
|    fps                  | 1177        |
|    iterations           | 19          |
|    time_elapsed         | 132         |
|    total_timesteps      | 155648      |
| train/                  |             |
|    approx_kl            | 0.014907373 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.98       |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.46        |
|    n_updates            | 10900       |
|    policy_gradient_loss | -0.00392    |
|    std                  | 0.516       |
|    value_loss           | 8.04        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 313         |
|    ep_rew_mean          | -78.6       |
| time/                   |             |
|    fps                  | 1170        |
|    iterations           | 20          |
|    time_elapsed         | 139         |
|    total_timesteps      | 163840      |
| train/                  |             |
|    approx_kl            | 0.015455056 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3          |
|    explained_variance   | 0.871       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.62        |
|    n_updates            | 10910       |
|    policy_gradient_loss | -0.00373    |
|    std                  | 0.516       |
|    value_loss           | 7.74        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 306         |
|    ep_rew_mean          | -75.1       |
| time/                   |             |
|    fps                  | 1165        |
|    iterations           | 21          |
|    time_elapsed         | 147         |
|    total_timesteps      | 172032      |
| train/                  |             |
|    approx_kl            | 0.019282594 |
|    clip_fraction        | 0.159       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.03       |
|    explained_variance   | 0.895       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.47        |
|    n_updates            | 10920       |
|    policy_gradient_loss | -0.00467    |
|    std                  | 0.52        |
|    value_loss           | 6.54        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 322         |
|    ep_rew_mean          | -83         |
| time/                   |             |
|    fps                  | 1162        |
|    iterations           | 22          |
|    time_elapsed         | 155         |
|    total_timesteps      | 180224      |
| train/                  |             |
|    approx_kl            | 0.012945235 |
|    clip_fraction        | 0.164       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.03       |
|    explained_variance   | 0.912       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.99        |
|    n_updates            | 10930       |
|    policy_gradient_loss | -0.00335    |
|    std                  | 0.52        |
|    value_loss           | 5.4         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 334         |
|    ep_rew_mean          | -95.7       |
| time/                   |             |
|    fps                  | 1158        |
|    iterations           | 23          |
|    time_elapsed         | 162         |
|    total_timesteps      | 188416      |
| train/                  |             |
|    approx_kl            | 0.012083174 |
|    clip_fraction        | 0.111       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.06       |
|    explained_variance   | 0.922       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.61        |
|    n_updates            | 10940       |
|    policy_gradient_loss | -0.00656    |
|    std                  | 0.526       |
|    value_loss           | 9.39        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 358         |
|    ep_rew_mean          | -103        |
| time/                   |             |
|    fps                  | 1154        |
|    iterations           | 24          |
|    time_elapsed         | 170         |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.013309745 |
|    clip_fraction        | 0.135       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.08       |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.0003      |
|    loss                 | 12.9        |
|    n_updates            | 10950       |
|    policy_gradient_loss | -0.00455    |
|    std                  | 0.527       |
|    value_loss           | 12.9        |
-----------------------------------------
[PeriodicArtifactCallback] step 200000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 200000: success_rate=0.00 pick_success_rate=0.30 mean_reward=-108.71 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v11\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 373         |
|    ep_rew_mean          | -107        |
| time/                   |             |
|    fps                  | 1076        |
|    iterations           | 25          |
|    time_elapsed         | 190         |
|    total_timesteps      | 204800      |
| train/                  |             |
|    approx_kl            | 0.015770908 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.11       |
|    explained_variance   | 0.924       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.06        |
|    n_updates            | 10960       |
|    policy_gradient_loss | -0.00447    |
|    std                  | 0.532       |
|    value_loss           | 7.57        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 396          |
|    ep_rew_mean          | -112         |
| time/                   |              |
|    fps                  | 1078         |
|    iterations           | 26           |
|    time_elapsed         | 197          |
|    total_timesteps      | 212992       |
| train/                  |              |
|    approx_kl            | 0.0124523295 |
|    clip_fraction        | 0.146        |
|    clip_range           | 0.2          |
|    entropy_loss         | -3.13        |
|    explained_variance   | 0.94         |
|    learning_rate        | 0.0003       |
|    loss                 | 1.18         |
|    n_updates            | 10970        |
|    policy_gradient_loss | -0.0029      |
|    std                  | 0.533        |
|    value_loss           | 6.25         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 378         |
|    ep_rew_mean          | -99.5       |
| time/                   |             |
|    fps                  | 1083        |
|    iterations           | 27          |
|    time_elapsed         | 204         |
|    total_timesteps      | 221184      |
| train/                  |             |
|    approx_kl            | 0.014064979 |
|    clip_fraction        | 0.159       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.11       |
|    explained_variance   | 0.701       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.764       |
|    n_updates            | 10980       |
|    policy_gradient_loss | -0.00337    |
|    std                  | 0.529       |
|    value_loss           | 4.68        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 345         |
|    ep_rew_mean          | -80.5       |
| time/                   |             |
|    fps                  | 1087        |
|    iterations           | 28          |
|    time_elapsed         | 210         |
|    total_timesteps      | 229376      |
| train/                  |             |
|    approx_kl            | 0.015409589 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.09       |
|    explained_variance   | 0.75        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.9         |
|    n_updates            | 10990       |
|    policy_gradient_loss | -0.00178    |
|    std                  | 0.529       |
|    value_loss           | 8.62        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 342         |
|    ep_rew_mean          | -69.8       |
| time/                   |             |
|    fps                  | 1090        |
|    iterations           | 29          |
|    time_elapsed         | 217         |
|    total_timesteps      | 237568      |
| train/                  |             |
|    approx_kl            | 0.015713748 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.1        |
|    explained_variance   | 0.936       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.86        |
|    n_updates            | 11000       |
|    policy_gradient_loss | -0.00452    |
|    std                  | 0.529       |
|    value_loss           | 7.82        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 300         |
|    ep_rew_mean          | -59.8       |
| time/                   |             |
|    fps                  | 1093        |
|    iterations           | 30          |
|    time_elapsed         | 224         |
|    total_timesteps      | 245760      |
| train/                  |             |
|    approx_kl            | 0.014414398 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.11       |
|    explained_variance   | 0.908       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.12        |
|    n_updates            | 11010       |
|    policy_gradient_loss | -0.00378    |
|    std                  | 0.532       |
|    value_loss           | 6.48        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 304         |
|    ep_rew_mean          | -63.6       |
| time/                   |             |
|    fps                  | 1092        |
|    iterations           | 31          |
|    time_elapsed         | 232         |
|    total_timesteps      | 253952      |
| train/                  |             |
|    approx_kl            | 0.017184898 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.13       |
|    explained_variance   | 0.865       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.21        |
|    n_updates            | 11020       |
|    policy_gradient_loss | -0.00598    |
|    std                  | 0.535       |
|    value_loss           | 8.17        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 311         |
|    ep_rew_mean          | -60.1       |
| time/                   |             |
|    fps                  | 1094        |
|    iterations           | 32          |
|    time_elapsed         | 239         |
|    total_timesteps      | 262144      |
| train/                  |             |
|    approx_kl            | 0.012510465 |
|    clip_fraction        | 0.144       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.17       |
|    explained_variance   | 0.935       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.82        |
|    n_updates            | 11030       |
|    policy_gradient_loss | -0.00437    |
|    std                  | 0.54        |
|    value_loss           | 6.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 325         |
|    ep_rew_mean          | -68.3       |
| time/                   |             |
|    fps                  | 1090        |
|    iterations           | 33          |
|    time_elapsed         | 247         |
|    total_timesteps      | 270336      |
| train/                  |             |
|    approx_kl            | 0.015628599 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.2        |
|    explained_variance   | 0.919       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.88        |
|    n_updates            | 11040       |
|    policy_gradient_loss | -0.00605    |
|    std                  | 0.544       |
|    value_loss           | 5.02        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 343         |
|    ep_rew_mean          | -75.9       |
| time/                   |             |
|    fps                  | 1088        |
|    iterations           | 34          |
|    time_elapsed         | 255         |
|    total_timesteps      | 278528      |
| train/                  |             |
|    approx_kl            | 0.015981916 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.21       |
|    explained_variance   | 0.871       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.24        |
|    n_updates            | 11050       |
|    policy_gradient_loss | -0.00608    |
|    std                  | 0.545       |
|    value_loss           | 4.41        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 338         |
|    ep_rew_mean          | -74.7       |
| time/                   |             |
|    fps                  | 1085        |
|    iterations           | 35          |
|    time_elapsed         | 264         |
|    total_timesteps      | 286720      |
| train/                  |             |
|    approx_kl            | 0.012751688 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.23       |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.76        |
|    n_updates            | 11060       |
|    policy_gradient_loss | -0.00658    |
|    std                  | 0.545       |
|    value_loss           | 3.74        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 345         |
|    ep_rew_mean          | -80.9       |
| time/                   |             |
|    fps                  | 1082        |
|    iterations           | 36          |
|    time_elapsed         | 272         |
|    total_timesteps      | 294912      |
| train/                  |             |
|    approx_kl            | 0.009751087 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.25       |
|    explained_variance   | 0.838       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.47        |
|    n_updates            | 11070       |
|    policy_gradient_loss | -0.00254    |
|    std                  | 0.552       |
|    value_loss           | 6.76        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 283         |
|    ep_rew_mean          | -56.3       |
| time/                   |             |
|    fps                  | 1082        |
|    iterations           | 37          |
|    time_elapsed         | 279         |
|    total_timesteps      | 303104      |
| train/                  |             |
|    approx_kl            | 0.012209183 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.27       |
|    explained_variance   | 0.892       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.5         |
|    n_updates            | 11080       |
|    policy_gradient_loss | -0.0057     |
|    std                  | 0.552       |
|    value_loss           | 9.97        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | -65.1       |
| time/                   |             |
|    fps                  | 1085        |
|    iterations           | 38          |
|    time_elapsed         | 286         |
|    total_timesteps      | 311296      |
| train/                  |             |
|    approx_kl            | 0.010719271 |
|    clip_fraction        | 0.117       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.27       |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.74        |
|    n_updates            | 11090       |
|    policy_gradient_loss | -0.0045     |
|    std                  | 0.552       |
|    value_loss           | 11.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 294         |
|    ep_rew_mean          | -67         |
| time/                   |             |
|    fps                  | 1082        |
|    iterations           | 39          |
|    time_elapsed         | 295         |
|    total_timesteps      | 319488      |
| train/                  |             |
|    approx_kl            | 0.015033404 |
|    clip_fraction        | 0.163       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.28       |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.98        |
|    n_updates            | 11100       |
|    policy_gradient_loss | -0.0069     |
|    std                  | 0.553       |
|    value_loss           | 10.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 303         |
|    ep_rew_mean          | -63.4       |
| time/                   |             |
|    fps                  | 1080        |
|    iterations           | 40          |
|    time_elapsed         | 303         |
|    total_timesteps      | 327680      |
| train/                  |             |
|    approx_kl            | 0.015070563 |
|    clip_fraction        | 0.2         |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.27       |
|    explained_variance   | 0.913       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.27        |
|    n_updates            | 11110       |
|    policy_gradient_loss | -0.00478    |
|    std                  | 0.551       |
|    value_loss           | 8.47        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 337         |
|    ep_rew_mean          | -77.5       |
| time/                   |             |
|    fps                  | 1078        |
|    iterations           | 41          |
|    time_elapsed         | 311         |
|    total_timesteps      | 335872      |
| train/                  |             |
|    approx_kl            | 0.015472858 |
|    clip_fraction        | 0.17        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.27       |
|    explained_variance   | 0.928       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.12        |
|    n_updates            | 11120       |
|    policy_gradient_loss | -0.00465    |
|    std                  | 0.552       |
|    value_loss           | 4.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 354         |
|    ep_rew_mean          | -78.4       |
| time/                   |             |
|    fps                  | 1075        |
|    iterations           | 42          |
|    time_elapsed         | 319         |
|    total_timesteps      | 344064      |
| train/                  |             |
|    approx_kl            | 0.014267191 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.28       |
|    explained_variance   | 0.959       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.09        |
|    n_updates            | 11130       |
|    policy_gradient_loss | -0.00841    |
|    std                  | 0.553       |
|    value_loss           | 5           |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 360         |
|    ep_rew_mean          | -77.4       |
| time/                   |             |
|    fps                  | 1073        |
|    iterations           | 43          |
|    time_elapsed         | 328         |
|    total_timesteps      | 352256      |
| train/                  |             |
|    approx_kl            | 0.016277306 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.3        |
|    explained_variance   | 0.939       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.413       |
|    n_updates            | 11140       |
|    policy_gradient_loss | -0.0089     |
|    std                  | 0.557       |
|    value_loss           | 4.83        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 371         |
|    ep_rew_mean          | -83.7       |
| time/                   |             |
|    fps                  | 1076        |
|    iterations           | 44          |
|    time_elapsed         | 334         |
|    total_timesteps      | 360448      |
| train/                  |             |
|    approx_kl            | 0.016467474 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.32       |
|    explained_variance   | 0.88        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.793       |
|    n_updates            | 11150       |
|    policy_gradient_loss | -0.00508    |
|    std                  | 0.56        |
|    value_loss           | 4.73        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 379         |
|    ep_rew_mean          | -89         |
| time/                   |             |
|    fps                  | 1078        |
