Continuing from checkpoint: C:/GitHub/HumanoidRobot/simulation/training/pick_place/runs/pp_v23/checkpoints/final.zip
Logging to C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v24\logs\pp_v24_1
---------------------------------
| rollout/           |          |
|    iterations           | 15          |
|    time_elapsed         | 51          |
|    total_timesteps      | 122880      |
| train/                  |             |
|    approx_kl            | 0.025413416 |
|    clip_fraction        | 0.265       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.95       |
|    explained_variance   | 0.949       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.59        |
|    n_updates            | 5040        |
|    policy_gradient_loss | -0.00433    |
|    std                  | 0.321       |
|    value_loss           | 7.78        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | -28.4       |
| time/                   |             |
|    fps                  | 2383        |
|    iterations           | 16          |
|    time_elapsed         | 54          |
|    total_timesteps      | 131072      |
| train/                  |             |
|    approx_kl            | 0.020873308 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.944      |
|    explained_variance   | 0.908       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.26        |
|    n_updates            | 5050        |
|    policy_gradient_loss | -0.00964    |
|    std                  | 0.321       |
|    value_loss           | 17.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 157         |
|    ep_rew_mean          | -31.6       |
| time/                   |             |
|    fps                  | 2386        |
|    iterations           | 17          |
|    time_elapsed         | 58          |
|    total_timesteps      | 139264      |
| train/                  |             |
|    approx_kl            | 0.020573175 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.923      |
|    explained_variance   | 0.932       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.34        |
|    n_updates            | 5060        |
|    policy_gradient_loss | -0.00251    |
|    std                  | 0.318       |
|    value_loss           | 11.3        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 134        |
|    ep_rew_mean          | -24.3      |
| time/                   |            |
|    fps                  | 2379       |
|    iterations           | 18         |
|    time_elapsed         | 61         |
|    total_timesteps      | 147456     |
| train/                  |            |
|    approx_kl            | 0.01754092 |
|    clip_fraction        | 0.199      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.918     |
|    explained_variance   | 0.907      |
|    learning_rate        | 0.0003     |
|    loss                 | 7.5        |
|    n_updates            | 5070       |
|    policy_gradient_loss | -0.00722   |
|    std                  | 0.319      |
|    value_loss           | 15.6       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | -20         |
| time/                   |             |
|    fps                  | 2370        |
|    iterations           | 19          |
|    time_elapsed         | 65          |
|    total_timesteps      | 155648      |
| train/                  |             |
|    approx_kl            | 0.032534108 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.924      |
|    explained_variance   | 0.908       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.71        |
|    n_updates            | 5080        |
|    policy_gradient_loss | -0.00511    |
|    std                  | 0.319       |
|    value_loss           | 11.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | -16.8       |
| time/                   |             |
|    fps                  | 2366        |
|    iterations           | 20          |
|    time_elapsed         | 69          |
|    total_timesteps      | 163840      |
| train/                  |             |
|    approx_kl            | 0.019095287 |
|    clip_fraction        | 0.214       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.938      |
|    explained_variance   | 0.919       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.08        |
|    n_updates            | 5090        |
|    policy_gradient_loss | -0.00591    |
|    std                  | 0.32        |
|    value_loss           | 19.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | -19.7       |
| time/                   |             |
|    fps                  | 2372        |
|    iterations           | 21          |
|    time_elapsed         | 72          |
|    total_timesteps      | 172032      |
| train/                  |             |
|    approx_kl            | 0.024795853 |
|    clip_fraction        | 0.241       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.942      |
|    explained_variance   | 0.921       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.22        |
|    n_updates            | 5100        |
|    policy_gradient_loss | -0.00552    |
|    std                  | 0.32        |
|    value_loss           | 15.4        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 142        |
|    ep_rew_mean          | -27.9      |
| time/                   |            |
|    fps                  | 2375       |
|    iterations           | 22         |
|    time_elapsed         | 75         |
|    total_timesteps      | 180224     |
| train/                  |            |
|    approx_kl            | 0.02344132 |
|    clip_fraction        | 0.243      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.948     |
|    explained_variance   | 0.923      |
|    learning_rate        | 0.0003     |
|    loss                 | 4.96       |
|    n_updates            | 5110       |
|    policy_gradient_loss | -0.00727   |
|    std                  | 0.32       |
|    value_loss           | 11.3       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | -16.5       |
| time/                   |             |
|    fps                  | 2370        |
|    iterations           | 23          |
|    time_elapsed         | 79          |
|    total_timesteps      | 188416      |
| train/                  |             |
|    approx_kl            | 0.022733895 |
|    clip_fraction        | 0.254       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.944      |
|    explained_variance   | 0.922       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.69        |
|    n_updates            | 5120        |
|    policy_gradient_loss | -0.00229    |
|    std                  | 0.319       |
|    value_loss           | 13.5        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 144       |
|    ep_rew_mean          | -27.2     |
| time/                   |           |
|    fps                  | 2365      |
|    iterations           | 24        |
|    time_elapsed         | 83        |
|    total_timesteps      | 196608    |
| train/                  |           |
|    approx_kl            | 0.0176037 |
|    clip_fraction        | 0.221     |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.935    |
|    explained_variance   | 0.929     |
|    learning_rate        | 0.0003    |
|    loss                 | 3.91      |
|    n_updates            | 5130      |
|    policy_gradient_loss | -0.00789  |
|    std                  | 0.319     |
|    value_loss           | 14.3      |
---------------------------------------
[PeriodicArtifactCallback] step 200000: saving checkpoint, evaluating, rendering...
[PeriodicArtifactCallback] step 200000: success_rate=0.30 pick_success_rate=0.30 mean_reward=-157.05 -> C:\GitHub\HumanoidRobot\simulation\training\pick_place\runs\pp_v24\dashboard.html
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | -26.9       |
| time/                   |             |
|    fps                  | 2180        |
|    iterations           | 25          |
|    time_elapsed         | 93          |
|    total_timesteps      | 204800      |
| train/                  |             |
|    approx_kl            | 0.036959775 |
|    clip_fraction        | 0.266       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.937      |
|    explained_variance   | 0.93        |
|    learning_rate        | 0.0003      |
|    loss                 | 3.37        |
|    n_updates            | 5140        |
|    policy_gradient_loss | -0.00519    |
|    std                  | 0.32        |
|    value_loss           | 9.66        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | -21.9       |
| time/                   |             |
|    fps                  | 2181        |
|    iterations           | 26          |
|    time_elapsed         | 97          |
|    total_timesteps      | 212992      |
| train/                  |             |
|    approx_kl            | 0.022440907 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.933      |
|    explained_variance   | 0.937       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.37        |
|    n_updates            | 5150        |
|    policy_gradient_loss | -0.00817    |
|    std                  | 0.32        |
|    value_loss           | 10.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | -27.8       |
| time/                   |             |
|    fps                  | 2188        |
|    iterations           | 27          |
|    time_elapsed         | 101         |
|    total_timesteps      | 221184      |
| train/                  |             |
|    approx_kl            | 0.026525527 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.932      |
|    explained_variance   | 0.947       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.97        |
|    n_updates            | 5160        |
|    policy_gradient_loss | -0.0077     |
|    std                  | 0.321       |
|    value_loss           | 11          |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 100        |
|    ep_rew_mean          | -10        |
| time/                   |            |
|    fps                  | 2198       |
|    iterations           | 28         |
|    time_elapsed         | 104        |
|    total_timesteps      | 229376     |
| train/                  |            |
|    approx_kl            | 0.02404535 |
|    clip_fraction        | 0.302      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.945     |
|    explained_variance   | 0.956      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.55       |
|    n_updates            | 5170       |
|    policy_gradient_loss | -0.00207   |
|    std                  | 0.322      |
|    value_loss           | 8.23       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -18.2       |
| time/                   |             |
|    fps                  | 2201        |
|    iterations           | 29          |
|    time_elapsed         | 107         |
|    total_timesteps      | 237568      |
| train/                  |             |
|    approx_kl            | 0.018714963 |
|    clip_fraction        | 0.191       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.947      |
|    explained_variance   | 0.919       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.88        |
|    n_updates            | 5180        |
|    policy_gradient_loss | -0.00635    |
|    std                  | 0.322       |
|    value_loss           | 20.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | -19         |
| time/                   |             |
|    fps                  | 2202        |
|    iterations           | 30          |
|    time_elapsed         | 111         |
|    total_timesteps      | 245760      |
| train/                  |             |
|    approx_kl            | 0.020945178 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.946      |
|    explained_variance   | 0.901       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.23        |
|    n_updates            | 5190        |
|    policy_gradient_loss | -0.00867    |
|    std                  | 0.322       |
|    value_loss           | 19.5        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 140        |
|    ep_rew_mean          | -23.5      |
| time/                   |            |
|    fps                  | 2205       |
|    iterations           | 31         |
|    time_elapsed         | 115        |
|    total_timesteps      | 253952     |
| train/                  |            |
|    approx_kl            | 0.01709162 |
|    clip_fraction        | 0.209      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.923     |
|    explained_variance   | 0.943      |
|    learning_rate        | 0.0003     |
|    loss                 | 7.42       |
|    n_updates            | 5200       |
|    policy_gradient_loss | -0.00602   |
|    std                  | 0.32       |
|    value_loss           | 13.7       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 158         |
|    ep_rew_mean          | -30.2       |
| time/                   |             |
|    fps                  | 2211        |
|    iterations           | 32          |
|    time_elapsed         | 118         |
|    total_timesteps      | 262144      |
| train/                  |             |
|    approx_kl            | 0.021663494 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.917      |
|    explained_variance   | 0.947       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.3         |
|    n_updates            | 5210        |
|    policy_gradient_loss | -0.0059     |
|    std                  | 0.321       |
|    value_loss           | 11          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 169         |
|    ep_rew_mean          | -32.4       |
| time/                   |             |
|    fps                  | 2221        |
|    iterations           | 33          |
|    time_elapsed         | 121         |
|    total_timesteps      | 270336      |
| train/                  |             |
|    approx_kl            | 0.022172721 |
|    clip_fraction        | 0.244       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.939      |
|    explained_variance   | 0.917       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.76        |
|    n_updates            | 5220        |
|    policy_gradient_loss | -0.00639    |
|    std                  | 0.323       |
|    value_loss           | 10.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 159         |
|    ep_rew_mean          | -28.1       |
| time/                   |             |
|    fps                  | 2223        |
|    iterations           | 34          |
|    time_elapsed         | 125         |
|    total_timesteps      | 278528      |
| train/                  |             |
|    approx_kl            | 0.017298523 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.95       |
|    explained_variance   | 0.931       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.87        |
|    n_updates            | 5230        |
|    policy_gradient_loss | -0.00782    |
|    std                  | 0.324       |
|    value_loss           | 13.1        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 148        |
|    ep_rew_mean          | -23.3      |
| time/                   |            |
|    fps                  | 2225       |
|    iterations           | 35         |
|    time_elapsed         | 128        |
|    total_timesteps      | 286720     |
| train/                  |            |
|    approx_kl            | 0.03557253 |
|    clip_fraction        | 0.248      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.94      |
|    explained_variance   | 0.941      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.92       |
|    n_updates            | 5240       |
|    policy_gradient_loss | -0.00137   |
|    std                  | 0.323      |
|    value_loss           | 7.6        |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 87.5       |
|    ep_rew_mean          | -4.42      |
| time/                   |            |
|    fps                  | 2228       |
|    iterations           | 36         |
|    time_elapsed         | 132        |
|    total_timesteps      | 294912     |
| train/                  |            |
|    approx_kl            | 0.02290199 |
|    clip_fraction        | 0.229      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.927     |
|    explained_variance   | 0.947      |
|    learning_rate        | 0.0003     |
|    loss                 | 12.2       |
|    n_updates            | 5250       |
|    policy_gradient_loss | -0.00482   |
|    std                  | 0.323      |
|    value_loss           | 12.4       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 131         |
|    ep_rew_mean          | -18.4       |
| time/                   |             |
|    fps                  | 2234        |
|    iterations           | 37          |
|    time_elapsed         | 135         |
|    total_timesteps      | 303104      |
| train/                  |             |
|    approx_kl            | 0.022998894 |
|    clip_fraction        | 0.209       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.932      |
|    explained_variance   | 0.932       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.45        |
|    n_updates            | 5260        |
|    policy_gradient_loss | -0.00809    |
|    std                  | 0.324       |
|    value_loss           | 11.8        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 124        |
|    ep_rew_mean          | -17.9      |
| time/                   |            |
|    fps                  | 2239       |
|    iterations           | 38         |
|    time_elapsed         | 138        |
|    total_timesteps      | 311296     |
| train/                  |            |
|    approx_kl            | 0.02476604 |
|    clip_fraction        | 0.241      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.933     |
|    explained_variance   | 0.939      |
|    learning_rate        | 0.0003     |
|    loss                 | 4.03       |
|    n_updates            | 5270       |
|    policy_gradient_loss | -0.00476   |
|    std                  | 0.324      |
|    value_loss           | 9.19       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | -17         |
| time/                   |             |
|    fps                  | 2241        |
|    iterations           | 39          |
|    time_elapsed         | 142         |
|    total_timesteps      | 319488      |
| train/                  |             |
|    approx_kl            | 0.024333224 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.937      |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.04        |
|    n_updates            | 5280        |
|    policy_gradient_loss | -0.00616    |
|    std                  | 0.324       |
|    value_loss           | 10.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 142         |
|    ep_rew_mean          | -23.8       |
| time/                   |             |
|    fps                  | 2242        |
|    iterations           | 40          |
|    time_elapsed         | 146         |
|    total_timesteps      | 327680      |
| train/                  |             |
|    approx_kl            | 0.030731715 |
|    clip_fraction        | 0.253       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.939      |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.92        |
|    n_updates            | 5290        |
|    policy_gradient_loss | -0.00665    |
|    std                  | 0.324       |
|    value_loss           | 10.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | -32         |
| time/                   |             |
|    fps                  | 2244        |
|    iterations           | 41          |
|    time_elapsed         | 149         |
|    total_timesteps      | 335872      |
| train/                  |             |
|    approx_kl            | 0.028347708 |
|    clip_fraction        | 0.321       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.948      |
|    explained_variance   | 0.946       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.19        |
|    n_updates            | 5300        |
|    policy_gradient_loss | -0.00266    |
|    std                  | 0.326       |
|    value_loss           | 4.1         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 135         |
|    ep_rew_mean          | -22.2       |
| time/                   |             |
|    fps                  | 2251        |
|    iterations           | 42          |
|    time_elapsed         | 152         |
|    total_timesteps      | 344064      |
| train/                  |             |
|    approx_kl            | 0.014852138 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.961      |
|    explained_variance   | 0.921       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.82        |
|    n_updates            | 5310        |
|    policy_gradient_loss | -0.0071     |
|    std                  | 0.325       |
|    value_loss           | 19          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 135         |
|    ep_rew_mean          | -20.9       |
| time/                   |             |
|    fps                  | 2256        |
|    iterations           | 43          |
|    time_elapsed         | 156         |
|    total_timesteps      | 352256      |
| train/                  |             |
|    approx_kl            | 0.021760609 |
|    clip_fraction        | 0.239       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.95       |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.08        |
|    n_updates            | 5320        |
|    policy_gradient_loss | -0.00447    |
|    std                  | 0.325       |
|    value_loss           | 9.18        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | -17.1       |
| time/                   |             |
|    fps                  | 2257        |
|    iterations           | 44          |
|    time_elapsed         | 159         |
|    total_timesteps      | 360448      |
| train/                  |             |
|    approx_kl            | 0.024545358 |
|    clip_fraction        | 0.204       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.958      |
|    explained_variance   | 0.93        |
|    learning_rate        | 0.0003      |
|    loss                 | 6.51        |
|    n_updates            | 5330        |
|    policy_gradient_loss | -0.00597    |
|    std                  | 0.326       |
|    value_loss           | 11.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | -26.7       |
| time/                   |             |
|    fps                  | 2258        |
