global_step,episode_num,episode_reward,episode_length,success_rate,avg_reward_100,policy_loss,value_loss,entropy,learning_rate,fps,eta_seconds,ee_x,ee_y,ee_z,cube_x,cube_y,cube_z,ee_to_cube_dist,cube_to_goal_dist,is_grasped,timestamp
65000,3250,-50.0,300,0.0,-50.011269708892186,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
70000,3500,-50.0,300,0.0,-50.060387533698396,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
75000,3750,-50.0,300,0.0,-49.89664928357071,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
80000,4000,-50.0,300,0.0,-50.04611132308914,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
85000,4250,-50.0,300,0.0,-49.98297631357598,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
90000,4500,-50.0,300,0.0,-50.058226907710704,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
95000,4750,-50.0,300,0.0,-50.00518856248636,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
100000,5000,-50.0,300,0.0,-49.80962174441645,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
105000,5250,-50.0,300,0.0,-49.94786702945022,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
110000,5500,-50.0,300,0.0,-50.04842954398819,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
115000,5750,-50.0,300,0.0,-49.919807902571335,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
120000,6000,-50.0,300,0.0,-50.07704510795758,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
125000,6250,-50.0,300,0.0,-49.9138811325304,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
130000,6500,-50.0,300,0.0,-50.14028914170272,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
135000,6750,-50.0,300,0.0,-49.95786224850735,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
140000,7000,-50.0,300,0.0,-49.75488004395298,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
145000,7250,-50.0,300,0.0,-50.002666308955924,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
150000,7500,-50.0,300,0.0,-50.1783504751401,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
155000,7750,-50.0,300,0.0,-50.01347636439287,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
160000,8000,-50.0,300,0.0,-49.92140608093528,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
165000,8250,-50.0,300,0.0,-49.899314835804326,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
170000,8500,-50.0,300,0.0,-49.87377731909004,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
175000,8750,-50.0,300,0.0,-49.89349942422734,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
180000,9000,-50.0,300,0.0,-49.95368146154023,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
185000,9250,-50.0,300,0.0,-50.0197865064044,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
190000,9500,-50.0,300,0.0,-50.126788265235426,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
195000,9750,-50.0,300,0.0,-49.79681188784936,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
200000,10000,-50.0,300,0.0,-49.9711607905189,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
205000,10250,-50.0,300,0.0,-49.829537472600094,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
210000,10500,-50.0,300,0.0,-50.16320840966229,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
215000,10750,-50.0,300,0.0,-50.028866558914444,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
220000,11000,-50.0,300,0.0,-50.14394404103667,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
225000,11250,-50.0,300,0.0,-49.95362182605688,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
230000,11500,-50.0,300,0.0,-50.02383198257757,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
235000,11750,-50.0,300,0.0,-49.995527477207176,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
240000,12000,-50.0,300,0.0,-49.90022616085968,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
245000,12250,-50.0,300,0.0,-49.80345554452285,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
250000,12500,-50.0,300,0.0,-50.085803899942036,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
255000,12750,-50.0,300,0.0,-49.991719182004,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
260000,13000,-50.0,300,0.0,-49.97000991826629,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
265000,13250,-50.0,300,0.0,-50.034883241673064,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
270000,13500,-50.0,300,0.0,-50.06697187482357,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
275000,13750,-50.0,300,0.0,-50.132424926203214,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
280000,14000,-50.0,300,0.0,-50.01825892546725,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
285000,14250,-50.0,300,0.0,-49.976453353127596,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
290000,14500,-50.0,300,0.0,-49.918049812252875,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
295000,14750,-50.0,300,0.0,-49.89267252500427,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
300000,15000,-50.0,300,0.0,-50.086195266995496,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
305000,15250,-50.0,300,0.0,-49.95545689555283,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
310000,15500,-50.0,300,0.0,-50.142591759451285,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
315000,15750,-50.0,300,0.0,-49.929968917601585,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
320000,16000,-50.0,300,0.0,-49.89634918672807,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
325000,16250,-50.0,300,0.0,-49.826515905170666,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
330000,16500,-50.0,300,0.0,-50.023189383711916,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
335000,16750,-50.0,300,0.0,-49.81241308942916,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
340000,17000,-50.0,300,0.0,-49.908936482136156,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
345000,17250,-50.0,300,0.0,-50.101948961576696,-0.01,5.0,0.05,0.0003,800,100,0.1,0.1,0.8,0.16,0.02,0.8,0.1,0.3,False,x
